CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T
1,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,0.883647776047176,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,2.5945652491158193,0,-0.333085499564472,-0.28101056606905545,2.4087131181381074,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,True,False,False,False
1,0.7119044145709454,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.5432028084589704,0,-0.333085499564472,0.6169769116680044,-0.28356232129873415,0.825730323017191,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
1,-1.5193973152600162,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,1.8972834585436438,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.9615718828022758,0,-0.333085499564472,0.3149322750530268,-0.06951806275965607,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,1.4019136643123769,-0.28101056606905545,-0.20496794511641642,-0.270610338071121,-0.17040588852859498,1,False,True,False,True,False,False,False,True,False,False,False
0,-1.101028240916711,0,0.5434978476298522,-0.1393879771168046,-0.18155685433870475,-0.26972189345111425,-0.2568160086874911,0,False,False,False,True,False,False,False,False,True,False,False
1,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,True,False,False,False,False,False,False
1,0.6421762355137279,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
0,1.1302734889142507,0,2.903762853287799,-0.28101056606905545,-0.28356232129873415,0.31487466651331786,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
1,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.6826591665734055,0,-0.21499655123777545,-0.28101056606905545,-0.28356232129873415,0.2180342029325837,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,1.409186205143121,0,0.652503030700649,-0.2653443504769923,-0.28356232129873415,0.4836791443145977,-0.2612246882874348,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.5432028084589704,0,-0.333085499564472,0.2328413053506159,-0.28356232129873415,-0.23063033017081788,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,-0.333085499564472,-0.02909781934868,3.1060291791599477,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
1,0.9908171307998157,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,True,False,False,False,False,False,True,False,False
0,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.27352899667971486,0.3912809038338972,-0.24358996988766005,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,True,False,False,False,False,False,False
0,-0.612930987516188,0,-0.275554986277107,-0.14314786885889974,0.5441869597703569,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,True,False,False
1,0.4329916983420753,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.612930987516188,0,-0.012125793856014781,-0.28101056606905545,1.3736084616092845,-0.270610338071121,-0.2515255931675587,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.33401827128731776,0,0.25433132031704403,-0.28101056606905545,-0.27185677590987833,0.09276351151163394,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,0.8513607726853806,0,-0.3300575778125054,-0.28101056606905545,0.6378313228812036,4.684245307706445,-0.2030301175681782,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.4037464503445353,0,-0.333085499564472,0.2040154686612197,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
1,2.036739816658079,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
1,1.6880989213719912,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,0.08435080305598752,0,0.32851540324022516,1.9655247498328003,-0.28356232129873415,3.7167291165191094,-0.01522036661057747,0,True,False,False,True,False,True,False,False,False,False,False
0,-0.33401827128731776,0,-0.33157153868848865,-0.28101056606905545,-0.28356232129873415,0.011915051091020985,-0.04519938789019449,0,False,False,False,False,False,False,False,False,True,False,False
0,0.15407898211320506,0,-0.2634432992692407,0.9315545207566324,-0.28356232129873415,0.6133920588355811,0.8427086835384625,0,True,False,False,True,True,False,False,False,False,False,False
0,1.2000016679714682,0,0.5858887521573842,-0.28101056606905545,-0.2150012697354357,0.026130165011128758,-0.041672444210239544,0,False,True,True,False,False,False,False,False,True,False,False
0,-0.612930987516188,0,1.0870098021078527,-0.24403829727178641,-0.23172347743380117,-0.25994900263104015,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
1,-0.612930987516188,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,0.08435080305598752,0,-0.333085499564472,-0.13312149087997932,-0.28356232129873415,0.7502125303166184,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.33401827128731776,0,-0.333085499564472,-0.017191495498712003,-0.28356232129873415,-0.08670230172972669,-0.20743879716812189,0,False,False,False,False,False,False,False,False,True,False,False
0,0.3632635192848577,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,0.2873328832931091,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.612930987516188,0,2.3163460334062833,-0.28101056606905545,0.4622481420483661,-0.270610338071121,-0.19597623020826832,0,False,False,False,True,False,False,False,False,True,False,False
1,1.3394580260859035,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,0.7515423352300888,-0.270610338071121,-0.20126664572820074,0,False,False,True,False,False,False,False,False,True,False,False
1,0.9908171307998157,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.12483373411566513,0,-0.333085499564472,-0.10554895143794818,-0.08456804968818499,0.3033248864532303,-0.25857948052746854,1,False,False,False,True,False,False,False,False,True,False,False
0,1.269729847028686,0,-0.333085499564472,-0.2609578101112146,-0.28356232129873415,3.3071561466960038,1.0067115646563674,0,True,False,False,True,True,False,False,False,False,False,False
0,-0.19456191317288268,0,-0.29372251678890643,2.5934266707626916,-0.28356232129873415,-0.17998898683043393,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
1,0.5724480564565104,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,True,False,False,False,False,False,False
0,0.9210889517425981,0,-0.333085499564472,0.45843480987632523,-0.28356232129873415,2.1077559096869107,-0.013456894770599998,0,True,False,False,False,True,False,False,False,False,False,False
0,2.2459243538297318,0,-0.333085499564472,0.12881763381931657,1.2247808130938318,-0.270610338071121,-0.2030301175681782,1,False,False,False,False,False,False,False,True,False,False,False
0,0.01462262399876997,0,1.8515600444794136,0.41331610897118337,-0.20496794511641642,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,0.22380716117042262,0,-0.333085499564472,0.9522339253381557,-0.26182345129085904,0.6631449575559583,-0.2629881601274122,1,True,False,False,False,False,False,True,False,False,False,False
0,1.548642563257556,0,2.1967431242036035,-0.28101056606905545,-0.2551345682115128,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,0.9908171307998157,0,2.7236015090457877,-0.28101056606905545,0.6528813098097326,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,True,False,False,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
0,0.15407898211320506,0,-0.333085499564472,-0.28101056606905545,0.029142962660700242,0.26423332317293396,-0.2629881601274122,0,False,False,False,True,False,False,False,True,False,False,False
0,-1.101028240916711,0,-0.333085499564472,-0.2722374853375001,1.149530878451187,-0.270610338071121,-0.19950317388822325,0,False,False,True,False,False,False,False,False,True,False,False
0,-0.612930987516188,0,0.4935371387224036,-0.28101056606905545,0.0977040142239987,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,0.01462262399876997,0,1.7198454482688674,-0.26847759359540496,-0.28356232129873415,-0.25906055801103345,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
1,-0.8918437037450582,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.9615718828022758,0,-0.333085499564472,1.189733753713833,-0.28356232129873415,0.0669986175314386,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,1.4789143842003385,0,-0.333085499564472,-0.2778773229506428,-0.28356232129873415,1.6573144873434955,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,0.8513607726853806,1,-0.333085499564472,18.401264851778095,-0.28356232129873415,0.8461645492773459,-0.25769774460747985,1,True,False,False,False,False,False,False,False,False,False,False
0,0.9908171307998157,0,-0.3300575778125054,1.115789216119295,-0.22837903589412809,-0.2652796703510806,-0.08840444796964254,1,True,False,False,True,False,False,False,False,False,False,False
1,0.22380716117042262,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,False,False,False,False,False
0,0.5027198773992928,0,-0.333085499564472,1.7280249214571228,-0.28356232129873415,0.3495240066935806,-0.19950317388822325,0,True,False,False,True,False,False,False,False,False,False,False
1,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,1.269729847028686,0,-0.333085499564472,-0.28101056606905545,1.1879919561574277,-0.270610338071121,-0.2612246882874348,1,False,False,False,True,False,False,False,False,False,True,False
1,0.01462262399876997,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,-0.12483373411566513,0,-0.333085499564472,-0.22711878443235822,-0.28356232129873415,-0.046722293829423577,0.23960131426616718,0,False,False,False,True,False,False,False,False,False,True,False
0,-1.0313000618594932,0,-0.333085499564472,0.09497860814046015,-0.28356232129873415,-0.08936763558974689,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
0,2.385380711944167,0,1.4412766470879423,-0.28101056606905545,-0.2818901005288976,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,-0.4734746294017529,0,-0.2604153775172741,-0.0748431688775044,0.020781858811517506,-0.24751077795094586,-0.12720082844914693,0,False,False,False,True,False,False,False,False,True,False,False
0,0.22380716117042262,0,-0.3300575778125054,-0.020324738617124635,-0.2400845812829839,0.18249641813231426,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,0.15407898211320506,0,-0.333085499564472,-0.2722374853375001,0.8384978152615893,-0.26972189345111425,-0.26034295236744603,0,False,False,False,False,False,False,False,False,True,False,False
0,-0.33401827128731776,0,-0.333085499564472,0.4835007548236263,-0.28356232129873415,-0.146228091270178,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,0.7119044145709454,0,-0.31945985168062235,-0.26973089084276997,-0.28356232129873415,-0.2688334488311075,0.5111759776226978,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.612930987516188,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,False,False,False,False,False,True,False,False
1,-0.612930987516188,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,False,False,False,False,False,True,False,False
0,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,-0.612930987516188,0,0.5026209039783034,-0.27599737707959526,1.970591276440932,-0.26616811497108733,-0.2629881601274122,0,False,True,False,False,False,False,False,True,False,False,False
0,0.15407898211320506,0,-0.3012923211688229,-0.28101056606905545,1.4404972924027464,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,True,False,False,False,False
1,-0.8221155246878407,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,False,False,False,False,False,True,False,False
0,-0.33401827128731776,0,3.509347203681114,-0.28101056606905545,-0.18155685433870475,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.025751441739864378,0.056753042095826066,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.05510555505844758,0,-0.333085499564472,-0.17949348903248624,0.9555532691501476,3.0459534284140237,-0.1756963040485274,1,True,False,False,False,False,True,False,False,False,False,False
1,0.8513607726853806,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,False,False,False,False,False,False
0,-0.19456191317288268,0,-0.1922871380980261,-0.28101056606905545,0.5007092197546067,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,True,False,False
0,-0.12483373411566513,0,0.401185525287423,0.41394275759486593,1.256553007720726,-0.270610338071121,-0.2621064242074235,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.4734746294017529,0,-0.275554986277107,0.02166071916960461,-0.14978465971181035,-0.2288534409308044,-0.1562981138087752,1,False,False,False,True,False,False,False,False,False,True,False
0,2.3156525328869493,0,0.1513819807501804,0.45780816125264273,0.9806365806976959,4.168058983482531,-0.18804060692836969,0,True,False,False,False,False,False,False,False,False,False,False
0,2.036739816658079,0,-0.3300575778125054,-0.28038391744537294,-0.26015123052102246,-0.2688334488311075,0.7536533556196002,0,True,False,False,True,False,False,False,False,False,False,False
0,0.5724480564565104,0,-0.333085499564472,0.5762447511286402,-0.28356232129873415,-0.270610338071121,0.5834783230617742,0,False,False,False,True,False,False,False,False,False,True,False
0,1.7578271004292088,0,0.7282010744998134,-0.2609578101112146,0.002387430343315483,-0.2635027811110671,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.19456191317288268,0,-0.333085499564472,-0.2747440798322302,-0.28356232129873415,0.35307778517360755,-0.2621064242074235,0,False,False,False,True,False,False,False,False,True,False,False
1,1.0605453098570332,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
1,0.3632635192848577,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
1,1.269729847028686,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.12483373411566513,1,-0.333085499564472,1.8126224856542639,-0.28356232129873415,-0.19953476847058213,0.313667131545221,1,True,False,False,True,False,True,False,False,False,False,False
1,-0.4734746294017529,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
1,1.2000016679714682,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.01462262399876997,0,-0.333085499564472,-0.28101056606905545,1.1963530600066106,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,0.9908171307998157,0,0.401185525287423,-0.2785039715743254,-0.05614029660096368,-0.22796499631079767,-0.2629881601274122,0,False,False,False,False,False,False,False,False,False,True,False
0,0.9210889517425981,0,-0.333085499564472,-0.28101056606905545,-0.23005125666396462,0.41526890857407905,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,0.7119044145709454,0,-0.333085499564472,-0.28101056606905545,-0.26182345129085904,-0.270610338071121,0.5023586184228105,1,False,False,False,True,False,False,False,False,True,False,False
0,0.08435080305598752,0,0.5995144000412338,-0.28101056606905545,0.025798521121027148,-0.08403696786970648,0.1558364018672373,0,False,True,False,True,False,False,False,False,True,False,False
0,0.9908171307998157,0,3.176275810964791,-0.28101056606905545,0.7983645167855121,-0.1986463238505754,-0.2629881601274122,1,False,True,False,True,False,False,False,True,False,False,False
1,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.19456191317288268,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,1.2000016679714682,0,-0.07419818977132961,-0.28101056606905545,1.8184191863858061,-0.26616811497108733,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-1.7983100314888865,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,-1.9377663896033215,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.4734746294017529,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.2617258918710536,0.42300238562382425,0,False,False,False,True,False,False,False,True,False,False,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
1,-0.05510555505844758,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
0,0.5027198773992928,0,0.031779071547500586,-0.28101056606905545,0.8368255944917528,-0.270610338071121,-0.2629881601274122,0,False,True,True,False,False,False,False,False,True,False,False
0,-0.6826591665734055,0,-0.29372251678890643,-0.08486954685642481,0.5023814405244432,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
0,1.269729847028686,0,-0.333085499564472,-0.1932797587535018,-0.28356232129873415,-0.19509254537054846,3.2375034422278692,0,True,False,False,False,True,False,False,False,False,False,False
0,-0.752387345630623,0,-0.3028062820448062,0.38574356952915223,-0.28356232129873415,-0.270610338071121,10.00306315630144,0,True,False,False,True,True,False,False,False,False,False,False
0,-1.5891254943172337,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,True,False,False,False
0,-0.612930987516188,0,-0.333085499564472,0.0598862852142387,-0.2818901005288976,-0.270610338071121,0.0703080176283299,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,0.06357224994314965,-0.0917626817169326,1.601030486307055,3.4830681814573374,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,0.5724480564565104,0,-0.333085499564472,-0.28038391744537294,-0.28356232129873415,-0.07604096628964585,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.4734746294017529,0,-0.3149179690526725,0.18646930719810895,1.057558736110177,-0.21908055011073033,-0.2629881601274122,0,False,False,False,True,False,False,False,True,False,False,False
0,0.5724480564565104,0,-0.3028062820448062,-0.28101056606905545,3.995650628712991,-0.25284144567098626,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-1.5891254943172337,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,False,False,False,False,False,False,True,False
0,0.5027198773992928,0,-0.3285436169365221,-0.28101056606905545,0.44385371358016407,-0.2635027811110671,-0.018747310290532414,0,False,False,False,True,False,False,False,False,False,True,False
0,1.2000016679714682,0,0.311861833604409,-0.257824566992802,-0.28356232129873415,-0.270610338071121,0.23783784242618972,0,False,False,False,False,False,False,False,False,True,False,False
0,3.2221188606307773,0,-0.333085499564472,-0.28101056606905545,1.7632359009812002,-0.270610338071121,1.2968026823326615,0,False,False,False,True,False,False,False,False,True,False,False
0,0.5724480564565104,0,-0.333085499564472,-0.27599737707959526,-0.1665068674101758,0.049229725131303886,-0.035500292770318395,0,False,False,False,True,False,False,False,False,True,False,False
1,-0.4734746294017529,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.29353534022764016,0,0.07568393695101595,-0.022831333111854736,-0.2818901005288976,-0.270610338071121,-0.25857948052746854,0,False,False,True,False,False,False,False,False,True,False,False
0,0.4329916983420753,0,-0.06965630714337975,-0.28101056606905545,0.35355379200899045,-0.270610338071121,-0.20832053308811063,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,6.962837704180279,0,True,False,False,False,False,True,False,False,False,False,False
0,0.3632635192848577,0,-0.333085499564472,-0.2672242963480399,-0.28356232129873415,2.4195999713092746,3.0593927863901444,0,True,False,False,False,False,True,False,False,False,False,False
0,-0.4037464503445353,0,1.1960149851786495,-0.28101056606905545,-0.22837903589412809,-0.2617258918710536,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,0.5724480564565104,0,1.9499675014183273,-0.28101056606905545,-0.28356232129873415,-0.26972189345111425,-0.2629881601274122,0,False,False,False,False,False,False,False,False,False,True,False
0,-0.33401827128731776,0,1.7364990179046835,-0.28101056606905545,-0.2818901005288976,-0.270610338071121,-0.2629881601274122,0,False,False,False,False,False,False,False,False,True,False,False
0,1.7578271004292088,1,-0.333085499564472,1.837688430601565,-0.28356232129873415,3.694518001018941,-0.23300913884779523,0,True,False,False,True,False,False,False,False,False,False,False
0,1.6183707423147737,0,1.7516386266645165,-0.28101056606905545,-0.23005125666396462,-0.2510645564309728,-0.2629881601274122,1,False,True,False,False,False,False,False,False,True,False,False
1,2.1761961747725143,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-1.9377663896033215,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
0,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
0,-0.4734746294017529,0,-0.333085499564472,-0.09489592483534523,-0.2785456589892245,0.3299782250534324,2.3152076699196513,0,True,False,False,True,False,True,False,False,False,False,False
0,-0.12483373411566513,0,-0.333085499564472,7.287024862144811,-0.28356232129873415,-0.2039769915706158,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
1,1.3394580260859035,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
0,1.269729847028686,0,1.665342856733469,-0.012804955132934321,-0.276873438219388,-0.24928766719095932,-0.2629881601274122,0,True,False,False,False,False,True,False,False,False,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,True,False,False,False,False
0,1.409186205143121,0,-0.31945985168062235,1.2392389949847527,-0.12470134816426214,0.839056992317292,-0.11485652556930462,0,True,False,False,False,False,False,True,False,False,False,False
0,0.29353534022764016,0,-0.333085499564472,0.9798064647801868,-0.2818901005288976,7.835558374870336,-0.2594612164474573,0,True,False,False,True,False,False,True,False,False,False,False
0,2.664293428173037,0,-0.333085499564472,2.673637694594055,-0.28356232129873415,0.26156798931291375,-0.25769774460747985,1,True,False,False,True,False,False,True,False,False,False,False
1,-1.6588536733744512,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
1,2.1761961747725143,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,False,True,False,False,False,False
1,1.8972834585436438,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,True,False,False,False,False
0,2.1064679957152963,0,-0.333085499564472,1.103882892269327,-0.28356232129873415,3.3586859346563944,-0.2532890650075362,0,True,False,False,True,False,False,True,False,False,False,False
1,1.0605453098570332,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,True,False,False,False,False
0,0.29353534022764016,0,-0.333085499564472,0.1971223338007119,-0.2818901005288976,-0.21197299315067644,-0.18892234284835843,0,False,False,False,True,False,False,False,False,False,True,False
